student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,project_count,internship_status,certification_status,placement_status,package_lpa,company_name,has_internship,has_certification,placement_year,total_skill_score,academic_performance_index,employability_score,placement_risk_score,risk_band,eligible_for_shortlist,student_intervention,intervention_priority
9524,Male,21,BTech,Artificial Intelligence,6.85,2,3,1,5,10,2,Yes,Yes,Placed,9.88,Capgemini,1,1,2022,15,58.5,14.74,0.0,Low,0,Maintain momentum and continue interview prep,Track
9525,Female,22,BSc,Electrical Engineering,8.93,3,2,5,4,5,2,Yes,Yes,Placed,11.21,Accenture,1,1,2023,9,74.3,11.172,17.4,Low,0,Maintain momentum and continue interview prep,Track
9526,Female,22,BCA,Information Technology,6.41,0,1,5,7,5,2,Yes,Yes,Placed,10.6,Capgemini,1,1,2019,12,64.1,9.364,0.0,Low,0,Maintain momentum and continue interview prep,Track
9527,Female,20,BCA,Electrical Engineering,7.92,0,1,2,6,5,3,Yes,Yes,Placed,10.01,Capgemini,1,1,2020,11,79.2,9.568000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
9528,Female,24,BCA,Data Science,6.36,0,2,5,2,7,2,Yes,Yes,Placed,8.68,Accenture,1,1,2021,9,63.6,10.144,0.0,Low,0,Maintain momentum and continue interview prep,Track
9529,Male,23,BE,Electrical Engineering,6.73,1,2,4,9,7,5,Yes,Yes,Placed,13.45,Amazon,1,1,2022,16,62.30000000000001,13.092,0.0,Low,0,Maintain momentum and continue interview prep,Track
9530,Female,21,BSc,Computer Science,6.51,1,0,0,3,6,2,No,No,Not Placed,0.0,Unplaced,0,0,2023,9,60.099999999999994,6.204000000000001,34.9,Low,0,Maintain momentum and continue interview prep,Track
9531,Female,21,BE,Electrical Engineering,8.27,1,3,2,1,8,0,Yes,Yes,Placed,8.42,Accenture,1,1,2019,9,77.69999999999999,12.908,6.4,Low,0,Maintain momentum and continue interview prep,Track
9532,Male,21,BCA,Artificial Intelligence,7.76,2,0,2,3,8,4,No,Yes,Placed,8.7,Infosys,0,1,2020,11,67.6,7.5040000000000004,21.4,Low,0,Maintain momentum and continue interview prep,Track
9533,Female,22,BCA,Computer Science,8.6,2,0,5,1,4,0,No,Yes,Not Placed,0.0,Unplaced,0,1,2021,5,76.0,5.4399999999999995,46.4,Medium,0,Strengthen projects and communication,Monitor
9534,Female,23,BTech,Mechanical Engineering,6.45,0,1,1,10,6,5,Yes,Yes,Placed,11.58,Infosys,1,1,2022,16,64.5,10.98,0.0,Low,0,Maintain momentum and continue interview prep,Track
9535,Male,21,BTech,Mechanical Engineering,5.54,3,3,1,7,8,1,Yes,Yes,Placed,8.14,Cognizant,1,1,2023,15,40.4,14.216000000000001,20.8,Low,0,Maintain momentum and continue interview prep,Track
9536,Male,21,BCA,Electrical Engineering,8.43,1,2,3,6,6,2,Yes,Yes,Placed,12.77,Meta,1,1,2019,12,79.3,12.172,0.0,Low,0,Maintain momentum and continue interview prep,Track
9537,Male,20,BE,Information Technology,5.99,2,2,1,8,5,3,Yes,Yes,Placed,10.71,Cognizant,1,1,2020,13,49.900000000000006,11.596,11.1,Low,0,Maintain momentum and continue interview prep,Track
9538,Female,24,BE,Artificial Intelligence,6.56,2,1,4,4,8,1,Yes,Yes,Placed,8.31,Cognizant,1,1,2021,12,55.599999999999994,9.424000000000001,24.6,Low,0,Maintain momentum and continue interview prep,Track
9539,Female,24,BCA,Information Technology,6.81,3,0,4,6,5,3,No,Yes,Placed,9.21,Cognizant,0,1,2022,11,53.099999999999994,7.1240000000000006,36.1,Medium,0,Strengthen projects and communication,Monitor
9540,Male,24,BSc,Computer Science,8.71,1,3,3,3,6,1,Yes,Yes,Placed,10.72,Cognizant,1,1,2023,9,82.10000000000001,13.084,0.0,Low,0,Maintain momentum and continue interview prep,Track
9541,Male,20,BE,Information Technology,8.19,2,0,1,4,7,4,No,Yes,Placed,9.29,Capgemini,0,1,2019,11,71.89999999999999,7.676,19.9,Low,0,Maintain momentum and continue interview prep,Track
9542,Male,22,BCA,Computer Science,6.29,3,3,3,6,6,1,Yes,Yes,Placed,10.95,Capgemini,1,1,2020,12,47.9,13.316,22.3,Low,0,Maintain momentum and continue interview prep,Track
9543,Female,20,BTech,Information Technology,8.07,3,0,0,5,8,3,No,No,Placed,7.99,Accenture,0,0,2021,13,65.7,8.428,31.6,Low,0,Maintain momentum and continue interview prep,Track
9544,Female,21,BCA,Mechanical Engineering,8.55,1,3,1,2,6,0,Yes,Yes,Placed,8.24,Accenture,1,1,2022,8,80.5,12.620000000000001,8.7,Low,0,Maintain momentum and continue interview prep,Track
9545,Male,23,BE,Artificial Intelligence,7.17,1,0,1,9,9,5,No,Yes,Placed,10.44,Cognizant,0,1,2023,18,66.7,10.068000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9546,Female,21,BCA,Information Technology,6.56,1,1,1,2,6,4,Yes,Yes,Placed,8.37,Infosys,1,1,2019,8,60.599999999999994,7.824,20.6,Low,0,Maintain momentum and continue interview prep,Track
9547,Male,21,BSc,Electrical Engineering,8.42,0,3,1,8,8,1,Yes,Yes,Placed,11.75,Infosys,1,1,2020,16,84.2,15.768,0.0,Low,1,Maintain momentum and continue interview prep,Track
9548,Female,23,BSc,Computer Science,8.13,2,0,4,5,8,5,No,Yes,Placed,11.67,Capgemini,0,1,2021,13,71.30000000000001,8.452000000000002,3.2,Low,0,Maintain momentum and continue interview prep,Track
9549,Female,24,BE,Electrical Engineering,5.84,3,3,5,7,6,5,Yes,Yes,Placed,12.59,Microsoft,1,1,2022,13,43.4,13.536,1.0,Low,0,Maintain momentum and continue interview prep,Track
9550,Female,20,BCA,Artificial Intelligence,8.37,0,0,3,6,3,3,No,Yes,Placed,11.33,Cognizant,0,1,2023,9,83.69999999999999,6.948,0.0,Low,1,Maintain momentum and continue interview prep,Track
9551,Female,22,BSc,Electrical Engineering,7.6,1,1,4,2,7,1,Yes,Yes,Placed,8.78,Infosys,1,1,2019,9,71.0,8.64,17.4,Low,0,Maintain momentum and continue interview prep,Track
9552,Male,21,BSc,Mechanical Engineering,8.74,2,3,3,4,7,0,Yes,Yes,Placed,10.87,Accenture,1,1,2020,11,77.4,13.896,4.6,Low,0,Maintain momentum and continue interview prep,Track
9553,Female,21,BTech,Mechanical Engineering,6.32,2,0,0,9,7,3,No,No,Placed,9.88,Infosys,0,0,2021,16,53.2,8.928,17.1,Low,0,Maintain momentum and continue interview prep,Track
9554,Female,22,BE,Data Science,6.61,0,1,1,7,6,5,Yes,Yes,Placed,10.03,Infosys,1,1,2022,13,66.10000000000001,9.844000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
9555,Male,20,BTech,Artificial Intelligence,7.84,3,0,2,1,6,0,No,Yes,Not Placed,0.0,Unplaced,0,1,2023,7,63.400000000000006,5.936,63.0,Medium,0,Strengthen projects and communication,Monitor
9556,Female,21,BTech,Information Technology,7.57,0,2,4,4,10,1,Yes,Yes,Placed,8.49,Cognizant,1,1,2019,14,75.7,12.628,0.0,Low,1,Maintain momentum and continue interview prep,Track
9557,Male,22,BSc,Mechanical Engineering,7.16,2,0,5,10,4,5,No,Yes,Placed,13.29,Google,0,1,2020,14,61.599999999999994,8.464,0.0,Low,0,Maintain momentum and continue interview prep,Track
9558,Male,21,BCA,Information Technology,8.71,3,2,2,3,8,2,Yes,Yes,Placed,10.25,Capgemini,1,1,2021,11,72.10000000000001,11.884,19.7,Low,0,Maintain momentum and continue interview prep,Track
9559,Female,24,BTech,Information Technology,7.93,0,1,0,1,6,0,Yes,No,Placed,5.91,Tech Mahindra,1,0,2022,7,79.3,7.972,22.4,Low,1,Maintain momentum and continue interview prep,Track
9560,Female,24,BE,Computer Science,8.55,0,0,2,5,6,0,No,Yes,Placed,8.5,Accenture,0,1,2023,11,85.5,7.82,6.7,Low,1,Maintain momentum and continue interview prep,Track
9561,Male,21,BE,Electrical Engineering,6.16,1,3,0,9,6,5,Yes,No,Placed,11.22,Accenture,1,0,2019,15,56.6,14.464,0.0,Low,0,Maintain momentum and continue interview prep,Track
9562,Male,21,BCA,Information Technology,8.63,2,3,4,4,5,1,Yes,Yes,Placed,11.05,Accenture,1,1,2020,9,76.30000000000001,13.052,5.2,Low,0,Maintain momentum and continue interview prep,Track
9563,Male,24,BE,Data Science,7.48,1,3,0,2,7,0,Yes,No,Placed,8.66,Infosys,1,0,2021,9,69.80000000000001,12.592,14.1,Low,0,Maintain momentum and continue interview prep,Track
9564,Female,21,BTech,Artificial Intelligence,5.65,1,3,4,7,9,2,Yes,Yes,Placed,11.13,Infosys,1,1,2022,16,51.5,14.66,0.0,Low,0,Maintain momentum and continue interview prep,Track
9565,Male,20,BCA,Artificial Intelligence,6.51,3,0,5,8,7,5,No,Yes,Placed,12.08,Adobe,0,1,2023,15,50.099999999999994,8.604,13.9,Low,0,Maintain momentum and continue interview prep,Track
9566,Male,20,BE,Computer Science,5.61,3,0,4,2,7,0,No,Yes,Not Placed,0.0,Unplaced,0,1,2019,9,41.1,5.844,65.3,High,0,Improve aptitude; complete one internship; increase DSA score,Immediate
9567,Male,23,BE,Data Science,7.46,2,2,2,10,5,4,Yes,Yes,Placed,13.11,Amazon,1,1,2020,15,64.6,12.984,0.0,Low,0,Maintain momentum and continue interview prep,Track
9568,Female,20,BTech,Electrical Engineering,6.9,3,0,3,9,7,1,No,Yes,Placed,10.13,Cognizant,0,1,2021,16,54.0,9.16,27.6,Low,0,Maintain momentum and continue interview prep,Track
9569,Male,21,BTech,Data Science,9.75,2,1,5,10,10,5,Yes,Yes,Placed,16.96,Microsoft,1,1,2022,20,87.5,13.9,0.0,Low,0,Maintain momentum and continue interview prep,Track
9570,Female,21,BTech,Artificial Intelligence,9.23,3,3,3,8,6,3,Yes,Yes,Placed,15.11,Meta,1,1,2023,14,77.30000000000001,15.292000000000002,0.0,Low,0,Maintain momentum and continue interview prep,Track
9571,Female,22,BTech,Data Science,9.05,1,0,3,4,6,0,No,Yes,Placed,9.4,Cognizant,0,1,2019,10,85.5,7.620000000000001,17.7,Low,0,Maintain momentum and continue interview prep,Track
9572,Male,20,BCA,Electrical Engineering,7.65,2,1,1,4,6,0,Yes,Yes,Placed,6.34,Tech Mahindra,1,1,2020,10,66.5,9.06,34.1,Low,0,Maintain momentum and continue interview prep,Track
9573,Female,24,BCA,Mechanical Engineering,8.97,1,2,2,5,6,1,Yes,Yes,Placed,11.31,Capgemini,1,1,2021,11,84.7,11.988000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9574,Male,24,BCA,Information Technology,6.65,3,1,0,1,2,0,Yes,No,Not Placed,0.0,Unplaced,1,0,2022,3,51.5,5.86,78.1,High,0,Improve aptitude; complete one internship; increase DSA score,Immediate
9575,Female,23,BSc,Information Technology,7.91,1,2,3,7,7,5,Yes,Yes,Placed,13.02,Meta,1,1,2023,14,74.1,12.764000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9576,Female,22,BTech,Artificial Intelligence,7.19,3,3,2,4,5,4,Yes,Yes,Placed,10.48,Infosys,1,1,2019,9,56.900000000000006,12.476,17.9,Low,0,Maintain momentum and continue interview prep,Track
9577,Male,24,BTech,Artificial Intelligence,6.24,0,2,1,1,4,1,Yes,Yes,Placed,6.75,Tech Mahindra,1,1,2020,5,62.400000000000006,8.496,24.6,Low,0,Maintain momentum and continue interview prep,Track
9578,Male,23,BCA,Electrical Engineering,5.81,1,2,2,4,8,0,Yes,Yes,Placed,7.17,Tech Mahindra,1,1,2021,12,53.099999999999994,11.124,17.1,Low,0,Maintain momentum and continue interview prep,Track
9579,Male,20,BE,Data Science,7.9,2,1,0,4,5,2,Yes,No,Placed,8.99,Cognizant,1,0,2022,9,69.0,8.76,29.6,Low,0,Maintain momentum and continue interview prep,Track
9580,Female,22,BE,Electrical Engineering,5.92,1,3,3,1,6,1,Yes,Yes,Placed,7.0,Tech Mahindra,1,1,2023,7,54.2,11.168,20.5,Low,0,Maintain momentum and continue interview prep,Track
9581,Female,22,BTech,Computer Science,8.59,1,1,0,9,9,3,Yes,No,Placed,11.24,Capgemini,1,0,2019,18,80.9,12.636,0.0,Low,0,Maintain momentum and continue interview prep,Track
9582,Male,21,BTech,Artificial Intelligence,9.46,2,3,1,8,4,2,Yes,Yes,Placed,14.8,Meta,1,1,2020,12,84.60000000000001,14.584000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9583,Male,20,BCA,Artificial Intelligence,6.2,2,1,0,9,4,5,Yes,No,Placed,10.25,Capgemini,1,0,2021,13,52.0,9.68,10.8,Low,0,Maintain momentum and continue interview prep,Track
9584,Female,22,BTech,Artificial Intelligence,7.53,0,0,5,7,7,5,No,Yes,Placed,11.68,Accenture,0,1,2022,14,75.3,8.612000000000002,0.0,Low,1,Maintain momentum and continue interview prep,Track
9585,Female,23,BE,Electrical Engineering,8.68,3,1,1,5,8,1,Yes,Yes,Placed,10.19,Accenture,1,1,2023,13,71.8,10.672,25.9,Low,0,Maintain momentum and continue interview prep,Track
9586,Female,24,BE,Electrical Engineering,6.73,3,2,0,7,4,5,Yes,No,Placed,12.04,Amazon,1,0,2019,11,52.30000000000001,11.092,19.6,Low,0,Maintain momentum and continue interview prep,Track
9587,Male,20,BTech,Data Science,9.46,2,1,1,2,7,2,Yes,Yes,Placed,9.65,Cognizant,1,1,2020,9,84.60000000000001,9.384,20.2,Low,0,Maintain momentum and continue interview prep,Track
9588,Female,20,BCA,Mechanical Engineering,9.32,1,2,2,10,7,5,Yes,Yes,Placed,16.03,Google,1,1,2021,17,88.2,14.528,0.0,Low,0,Maintain momentum and continue interview prep,Track
9589,Male,22,BCA,Artificial Intelligence,5.95,3,1,2,7,3,3,Yes,Yes,Placed,9.71,Cognizant,1,1,2022,10,44.5,8.38,39.3,Medium,0,Strengthen projects and communication,Monitor
9590,Female,22,BE,Mechanical Engineering,5.62,2,1,2,4,8,2,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2023,12,46.2,9.048000000000002,30.3,Low,0,Maintain momentum and continue interview prep,Track
9591,Female,22,BCA,Electrical Engineering,9.7,2,2,5,5,8,3,Yes,Yes,Placed,12.92,Adobe,1,1,2019,13,87.0,13.08,0.0,Low,0,Maintain momentum and continue interview prep,Track
9592,Male,23,BE,Data Science,9.61,0,3,5,7,6,0,Yes,Yes,Placed,12.81,Microsoft,1,1,2020,13,96.1,15.044,0.0,Low,1,Maintain momentum and continue interview prep,Track
9593,Male,21,BTech,Electrical Engineering,7.32,1,1,2,2,8,2,Yes,Yes,Placed,8.49,Capgemini,1,1,2021,10,68.2,8.928,16.1,Low,0,Maintain momentum and continue interview prep,Track
9594,Male,22,BE,Computer Science,5.72,0,0,0,5,8,2,No,No,Placed,6.88,TCS,0,0,2022,13,57.199999999999996,7.4879999999999995,13.7,Low,0,Maintain momentum and continue interview prep,Track
9595,Female,21,BTech,Information Technology,8.16,0,0,5,2,7,0,No,Yes,Placed,9.5,Cognizant,0,1,2023,9,81.6,6.864000000000001,12.0,Low,1,Maintain momentum and continue interview prep,Track
9596,Female,21,BCA,Information Technology,6.76,1,2,4,10,6,5,Yes,Yes,Placed,13.29,Microsoft,1,1,2019,16,62.599999999999994,13.104000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9597,Female,20,BSc,Electrical Engineering,9.53,2,2,1,6,5,2,Yes,Yes,Placed,12.09,Google,1,1,2020,11,85.3,12.212,1.8,Low,0,Maintain momentum and continue interview prep,Track
9598,Male,24,BSc,Information Technology,8.92,1,2,1,10,6,2,Yes,Yes,Placed,13.39,Google,1,1,2021,16,84.2,13.968,0.0,Low,0,Maintain momentum and continue interview prep,Track
9599,Female,24,BSc,Information Technology,8.29,0,0,4,8,7,5,No,Yes,Placed,12.02,Meta,0,1,2022,15,82.89999999999999,9.315999999999999,0.0,Low,1,Maintain momentum and continue interview prep,Track
9600,Male,23,BE,Data Science,6.72,0,2,1,7,6,3,Yes,Yes,Placed,10.17,Accenture,1,1,2023,13,67.2,11.888,0.0,Low,1,Maintain momentum and continue interview prep,Track
9601,Male,23,BSc,Information Technology,8.52,1,2,1,5,3,1,Yes,Yes,Placed,10.52,Accenture,1,1,2019,8,80.19999999999999,10.608,9.9,Low,0,Maintain momentum and continue interview prep,Track
9602,Male,24,BE,Data Science,6.74,0,3,2,3,8,2,Yes,Yes,Placed,9.51,Capgemini,1,1,2020,11,67.4,13.096,0.0,Low,1,Maintain momentum and continue interview prep,Track
9603,Female,24,BCA,Computer Science,5.66,2,0,1,4,7,3,No,Yes,Placed,6.41,Wipro,0,1,2021,11,46.6,6.664000000000001,39.0,Medium,0,Strengthen projects and communication,Monitor
9604,Female,20,BTech,Artificial Intelligence,7.69,2,3,1,2,6,1,Yes,Yes,Placed,8.73,Capgemini,1,1,2022,8,66.9,12.276,21.9,Low,0,Maintain momentum and continue interview prep,Track
9605,Male,20,BSc,Artificial Intelligence,7.6,1,3,3,6,8,2,Yes,Yes,Placed,12.81,Adobe,1,1,2023,14,71.0,14.64,0.0,Low,0,Maintain momentum and continue interview prep,Track
9606,Female,24,BE,Artificial Intelligence,8.78,1,2,1,8,9,2,Yes,Yes,Placed,12.28,Amazon,1,1,2019,17,82.8,14.312000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9607,Male,22,BCA,Data Science,9.22,2,3,4,8,2,5,Yes,Yes,Placed,15.41,Adobe,1,1,2020,10,82.2,13.688,0.0,Low,0,Maintain momentum and continue interview prep,Track
9608,Male,22,BCA,Data Science,7.02,3,1,1,9,7,4,Yes,Yes,Placed,12.72,Adobe,1,1,2021,16,55.19999999999999,11.208,10.9,Low,0,Maintain momentum and continue interview prep,Track
9609,Female,20,BSc,Data Science,7.43,3,1,4,5,4,0,Yes,Yes,Placed,9.13,Cognizant,1,1,2022,9,59.3,8.572,43.4,Medium,0,Strengthen projects and communication,Monitor
9610,Male,21,BCA,Computer Science,7.52,3,1,5,10,7,5,Yes,Yes,Placed,13.55,Microsoft,1,1,2023,17,60.19999999999999,11.808,0.0,Low,0,Maintain momentum and continue interview prep,Track
9611,Male,24,BCA,Mechanical Engineering,6.89,1,3,1,6,7,5,Yes,Yes,Placed,12.53,Meta,1,1,2019,13,63.89999999999999,13.956,0.0,Low,0,Maintain momentum and continue interview prep,Track
9612,Female,23,BCA,Data Science,8.7,2,1,4,2,7,1,Yes,Yes,Placed,8.6,Accenture,1,1,2020,9,77.0,9.08,22.8,Low,0,Maintain momentum and continue interview prep,Track
9613,Male,22,BE,Data Science,7.75,2,0,1,10,6,5,No,Yes,Placed,11.84,Cognizant,0,1,2021,16,67.5,9.5,0.0,Low,0,Maintain momentum and continue interview prep,Track
9614,Male,21,BCA,Artificial Intelligence,9.43,2,1,5,4,4,5,Yes,Yes,Placed,12.78,Adobe,1,1,2022,8,84.3,8.972000000000001,1.4,Low,0,Maintain momentum and continue interview prep,Track
9615,Male,22,BCA,Electrical Engineering,8.3,2,1,1,3,6,3,Yes,Yes,Placed,8.89,Cognizant,1,1,2023,9,73.0,8.92,22.2,Low,0,Maintain momentum and continue interview prep,Track
9616,Male,21,BCA,Information Technology,6.41,1,3,3,9,7,5,Yes,Yes,Placed,12.95,Microsoft,1,1,2019,16,59.099999999999994,14.964,0.0,Low,0,Maintain momentum and continue interview prep,Track
9617,Male,24,BCA,Information Technology,6.21,2,0,5,6,8,4,No,Yes,Not Placed,0.0,Unplaced,0,1,2020,14,52.1,8.084,12.7,Low,0,Maintain momentum and continue interview prep,Track
9618,Male,24,BCA,Computer Science,7.1,2,3,3,6,5,4,Yes,Yes,Placed,11.53,Infosys,1,1,2021,11,61.0,13.24,0.0,Low,0,Maintain momentum and continue interview prep,Track
9619,Male,24,BE,Information Technology,6.99,0,0,1,4,8,3,No,Yes,Placed,8.05,Cognizant,0,1,2022,12,69.9,7.596000000000001,4.1,Low,1,Maintain momentum and continue interview prep,Track
9620,Female,20,BCA,Mechanical Engineering,7.25,0,0,3,6,6,2,No,Yes,Placed,8.48,Accenture,0,1,2023,12,72.5,7.700000000000001,0.5,Low,1,Maintain momentum and continue interview prep,Track
9621,Female,21,BCA,Artificial Intelligence,6.29,0,3,0,1,7,1,Yes,No,Placed,6.0,TCS,1,0,2019,8,62.9,11.716000000000001,9.3,Low,0,Maintain momentum and continue interview prep,Track
9622,Male,23,BTech,Computer Science,9.71,0,1,5,9,6,1,Yes,Yes,Placed,13.86,Google,1,1,2020,15,97.10000000000001,11.884,0.0,Low,1,Maintain momentum and continue interview prep,Track
9623,Male,23,BCA,Information Technology,6.13,1,2,0,3,7,1,Yes,No,Placed,6.73,TCS,1,0,2021,10,56.3,10.452,22.2,Low,0,Maintain momentum and continue interview prep,Track
9624,Female,24,BCA,Information Technology,8.31,3,2,5,5,8,2,Yes,Yes,Placed,11.73,Infosys,1,1,2022,13,68.10000000000001,12.524000000000001,8.1,Low,0,Maintain momentum and continue interview prep,Track
9625,Female,23,BE,Electrical Engineering,5.56,0,1,2,7,5,5,Yes,Yes,Placed,9.9,Accenture,1,1,2023,12,55.599999999999994,9.024000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9626,Female,22,BCA,Artificial Intelligence,7.25,0,2,5,2,5,1,Yes,Yes,Placed,10.26,Capgemini,1,1,2019,7,72.5,9.700000000000001,3.5,Low,1,Maintain momentum and continue interview prep,Track
9627,Female,21,BE,Computer Science,6.83,0,2,2,4,7,3,Yes,Yes,Placed,9.56,Cognizant,1,1,2020,11,68.3,11.132000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
9628,Female,21,BSc,Artificial Intelligence,7.14,1,0,0,6,10,2,No,No,Placed,8.12,Cognizant,0,0,2021,16,66.39999999999999,9.256,7.2,Low,0,Maintain momentum and continue interview prep,Track
9629,Male,21,BCA,Computer Science,7.64,3,3,5,1,5,2,Yes,Yes,Placed,10.25,Infosys,1,1,2022,6,61.39999999999999,11.456,29.2,Low,0,Maintain momentum and continue interview prep,Track
9630,Female,22,BTech,Information Technology,8.08,2,3,2,6,10,3,Yes,Yes,Placed,12.47,Adobe,1,1,2023,16,70.8,15.632000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9631,Female,20,BE,Artificial Intelligence,8.01,0,1,1,5,10,0,Yes,Yes,Placed,9.14,Capgemini,1,1,2019,15,80.1,11.204,0.0,Low,1,Maintain momentum and continue interview prep,Track
9632,Female,22,BSc,Artificial Intelligence,8.21,3,1,1,2,6,3,Yes,Yes,Placed,8.99,Cognizant,1,1,2020,8,67.10000000000001,8.484000000000002,38.7,Medium,0,Strengthen projects and communication,Monitor
9633,Male,21,BTech,Mechanical Engineering,9.13,2,3,2,6,6,3,Yes,Yes,Placed,13.47,Meta,1,1,2021,12,81.30000000000001,14.452000000000002,0.0,Low,0,Maintain momentum and continue interview prep,Track
9634,Male,21,BE,Electrical Engineering,9.31,0,2,0,5,5,5,Yes,No,Placed,13.09,Meta,1,0,2022,10,93.10000000000001,11.724,0.0,Low,1,Maintain momentum and continue interview prep,Track
9635,Male,21,BSc,Artificial Intelligence,8.67,1,1,4,1,6,1,Yes,Yes,Placed,9.4,Accenture,1,1,2023,7,81.7,8.268,18.0,Low,0,Maintain momentum and continue interview prep,Track
9636,Male,23,BTech,Computer Science,5.84,1,0,5,6,4,4,No,Yes,Placed,9.28,Capgemini,0,1,2019,10,53.4,6.336,15.0,Low,0,Maintain momentum and continue interview prep,Track
9637,Male,20,BCA,Mechanical Engineering,9.63,1,3,1,7,6,3,Yes,Yes,Placed,12.93,Microsoft,1,1,2020,13,91.30000000000001,15.052,0.0,Low,0,Maintain momentum and continue interview prep,Track
9638,Male,22,BTech,Artificial Intelligence,9.57,2,2,5,9,9,5,Yes,Yes,Placed,15.17,Google,1,1,2021,18,85.7,15.028,0.0,Low,0,Maintain momentum and continue interview prep,Track
9639,Female,21,BTech,Artificial Intelligence,8.56,1,0,3,2,6,0,No,Yes,Placed,7.91,Capgemini,0,1,2022,8,80.60000000000001,6.6240000000000006,28.6,Low,0,Maintain momentum and continue interview prep,Track
9640,Male,24,BTech,Mechanical Engineering,7.72,3,3,4,6,6,2,Yes,Yes,Placed,12.17,Microsoft,1,1,2023,12,62.2,13.888000000000002,7.7,Low,0,Maintain momentum and continue interview prep,Track
9641,Male,20,BE,Information Technology,6.58,2,3,3,6,4,5,Yes,Yes,Placed,11.43,Capgemini,1,1,2019,10,55.8,12.632,0.0,Low,0,Maintain momentum and continue interview prep,Track
